rank,score_train_only,diagnostic_qualified,family,direction,may_trades,may_win_rate,may_ratio,june_trades,june_win_rate,june_ratio,total_net_R,may_max_drawdown_R,first_half_trades,first_half_win_rate,first_half_ratio,first_half_net_R,second_half_trades,second_half_win_rate,second_half_ratio,second_half_net_R,config
176,18.770723128038355,False,三结构组合,双向,18.0,0.5,1.4765409092133168,21.0,0.5238095238095238,1.3034744335940862,10.675022105851923,3.725847964665654,8.0,0.5,1.3512762858823537,1.7444525221983669,10.0,0.5,1.5767051639219543,3.5816227077227585,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 0.9881948166064394, ""min_stop_pct"": 0.004146520248275988, ""max_hold"": 576, ""cooldown"": 15, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 21.896295757994036, ""rsi_long_min"": 44.851166574554966, ""rsi_long_max"": 67.40616216991356, ""relvol_min"": 1.5469492262201747, ""body_min"": 0.3938395790828173, ""close_loc_min"": 0.6232679104823057, ""wick_min"": 0.5293896772025191, ""eff_min"": 0.25521791453344134, ""chop_max"": 47.460082660062824, ""atr_rank_min"": 0.3164205709744702, ""vwap_dev_max"": 2.606227003866369, ""pull_idx"": 6, ""sweep_idx"": 0, ""retest_idx"": 3, ""trail_trigger"": 1.8720754477305444, ""trail_lock"": 1.6395875184017126}"
177,16.791934558556967,False,扫单反转+突破回踩,双向,18.0,0.5555555555555556,1.222215625161142,13.0,0.15384615384615385,1.1280379730797132,-4.917692553938526,3.956153232975492,7.0,0.5714285714285714,1.1616567735416121,2.171436367363878,11.0,0.5454545454545454,1.2624682896067112,3.3573018898058864,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.2926337180056504, ""min_stop_pct"": 0.0027224076502631246, ""max_hold"": 576, ""cooldown"": 47, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 32.692150824389756, ""rsi_long_min"": 53.64893680552954, ""rsi_long_max"": 70.56857240163009, ""relvol_min"": 0.8414174298030881, ""body_min"": 0.3893767456556752, ""close_loc_min"": 0.6342643573766195, ""wick_min"": 0.5579473459235926, ""eff_min"": 0.3164315246701094, ""chop_max"": 65.01614234243611, ""atr_rank_min"": 0.47360362177192517, ""vwap_dev_max"": 2.642786541238086, ""pull_idx"": 5, ""sweep_idx"": 0, ""retest_idx"": 8, ""trail_trigger"": 1.7547976078788434, ""trail_lock"": 1.5721861579244891}"
178,14.993112389367582,False,三结构组合,双向,16.0,0.5,1.4797852499911246,18.0,0.2222222222222222,1.5376222770672687,-4.689504621380486,3.627733366495722,6.0,0.5,1.5718979505258581,2.0734636071018757,10.0,0.5,1.4245316000992572,2.565939681518739,"{""family_mask"": 7, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.6521029644314682, ""min_stop_pct"": 0.004803533051861063, ""max_hold"": 216, ""cooldown"": 22, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 17.213284832745842, ""rsi_long_min"": 49.81621301778905, ""rsi_long_max"": 73.75313501373242, ""relvol_min"": 1.308990845042902, ""body_min"": 0.2839758023393538, ""close_loc_min"": 0.7645998521091566, ""wick_min"": 0.27926662099427063, ""eff_min"": 0.3186016198907703, ""chop_max"": 61.859700263949165, ""atr_rank_min"": 0.6113113212169898, ""vwap_dev_max"": 1.860268659052518, ""pull_idx"": 7, ""sweep_idx"": 0, ""retest_idx"": 16, ""trail_trigger"": 1.9584193301631356, ""trail_lock"": 1.662643880496256}"
179,11.856078119472727,False,扫单反转+突破回踩,双向,16.0,0.5625,1.6689429933650968,18.0,0.4444444444444444,1.755581693292348,15.576586346713711,2.5951180278157135,5.0,0.4,1.6546999089121908,0.4012407673109819,11.0,0.6363636363636364,1.67285421652426,10.002119376233543,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 1.255640709460779, ""min_stop_pct"": 0.0033752983996998137, ""max_hold"": 216, ""cooldown"": 46, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 25.72613029725683, ""rsi_long_min"": 55.921784604003726, ""rsi_long_max"": 65.06186659328048, ""relvol_min"": 0.7543349525753316, ""body_min"": 0.4024977526314633, ""close_loc_min"": 0.6319626179380595, ""wick_min"": 0.6333826317506064, ""eff_min"": 0.37334933947949034, ""chop_max"": 59.85851161733276, ""atr_rank_min"": 0.7071988639831518, ""vwap_dev_max"": 1.9091496699207267, ""pull_idx"": 0, ""sweep_idx"": 0, ""retest_idx"": 13, ""trail_trigger"": 2.3675940100353703, ""trail_lock"": 2.2881884745726944}"
180,11.041835871082867,False,三结构组合,双向,16.0,0.5625,1.4703316851904156,20.0,0.25,1.7710475850371028,0.2924304817844834,3.777569436327194,7.0,0.42857142857142855,1.6994738605716844,1.383306536767451,9.0,0.6666666666666666,1.3556911687287752,6.466825214865307,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 1.515420862904432, ""min_stop_pct"": 0.0038652412658582193, ""max_hold"": 576, ""cooldown"": 41, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 23.66238743270439, ""rsi_long_min"": 42.35856066840579, ""rsi_long_max"": 73.81919083168444, ""relvol_min"": 1.3298456547795283, ""body_min"": 0.4870178609107811, ""close_loc_min"": 0.7652050837130657, ""wick_min"": 0.26614857183128254, ""eff_min"": 0.21278365504480978, ""chop_max"": 55.212563304402934, ""atr_rank_min"": 0.36856746730810896, ""vwap_dev_max"": 2.335154005201874, ""pull_idx"": 7, ""sweep_idx"": 2, ""retest_idx"": 13, ""trail_trigger"": 2.299018595051197, ""trail_lock"": 1.5320080518906585}"
181,8.826876075727796,False,扫单反转+突破回踩,双向,15.0,0.5333333333333333,1.380346716516744,19.0,0.3684210526315789,1.3925362794013605,2.2425262900458773,2.488657588664265,7.0,0.5714285714285714,1.4121338900087659,3.2938371713413197,8.0,0.5,1.3486435931799228,1.734991859042944,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 1.0985271758189543, ""min_stop_pct"": 0.004111696808974491, ""max_hold"": 216, ""cooldown"": 9, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 31, ""htf_mode"": 1, ""adx_min"": 22.302929624579612, ""rsi_long_min"": 54.280617121400134, ""rsi_long_max"": 70.61495364251705, ""relvol_min"": 1.658465402967074, ""body_min"": 0.5524031684151327, ""close_loc_min"": 0.6629285359977418, ""wick_min"": 0.44847239470228106, ""eff_min"": 0.22677942080122526, ""chop_max"": 52.9000234145673, ""atr_rank_min"": 0.3394144896386775, ""vwap_dev_max"": 2.40179683148794, ""pull_idx"": 7, ""sweep_idx"": 2, ""retest_idx"": 2, ""trail_trigger"": 1.8977492110097625, ""trail_lock"": 1.6849373835406316}"
182,8.070300879653189,False,三结构组合,双向,16.0,0.5,1.477801552813254,12.0,0.3333333333333333,1.2762579139368144,1.1710809866371295,4.931195886965307,6.0,0.5,1.5968116269460377,2.205950775935034,10.0,0.5,1.4064254852045692,2.5047857463312244,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 1.5507204681080153, ""min_stop_pct"": 0.0043164895514707004, ""max_hold"": 432, ""cooldown"": 52, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 17.032570083282057, ""rsi_long_min"": 48.6026585712002, ""rsi_long_max"": 67.91090319857301, ""relvol_min"": 0.938579816829657, ""body_min"": 0.5486000093039052, ""close_loc_min"": 0.8228580703343165, ""wick_min"": 0.4935305382064014, ""eff_min"": 0.17634721529345693, ""chop_max"": 55.4580010536859, ""atr_rank_min"": 0.6138512037281448, ""vwap_dev_max"": 2.5436953427164903, ""pull_idx"": 5, ""sweep_idx"": 1, ""retest_idx"": 4, ""trail_trigger"": 1.9900427401229146, ""trail_lock"": 1.6121067895099628}"
183,3.5245850370398557,False,扫单反转+突破回踩,双向,17.0,0.5882352941176471,1.3795954510869448,12.0,0.5,1.3846923201525465,11.296723464190809,3.7292675063431497,7.0,0.42857142857142855,1.4130369580369389,0.29721627964869746,10.0,0.7,1.3652173410107329,8.150516920341913,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 1.743795879633343, ""min_stop_pct"": 0.004121059281308615, ""max_hold"": 216, ""cooldown"": 12, ""session_start"": 0, ""session_end"": 10, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 30.58917066082812, ""rsi_long_min"": 42.56005445533052, ""rsi_long_max"": 72.45595486688225, ""relvol_min"": 1.312725894526158, ""body_min"": 0.6631395644759455, ""close_loc_min"": 0.7577396772432444, ""wick_min"": 0.2923158340477499, ""eff_min"": 0.26762446863955675, ""chop_max"": 49.4252671377393, ""atr_rank_min"": 0.47398947406280867, ""vwap_dev_max"": 2.583700428881006, ""pull_idx"": 8, ""sweep_idx"": 0, ""retest_idx"": 2, ""trail_trigger"": 1.893193297404174, ""trail_lock"": 1.5801182861755687}"
184,2.607261796177795,False,扫单反转+突破回踩,双向,19.0,0.5789473684210527,1.6365926151692387,12.0,0.3333333333333333,1.7930428294526843,11.438773572693817,3.731034526015181,8.0,0.375,1.7580775613710082,0.34107579560988244,11.0,0.7272727272727273,1.5942258186361762,12.079682960158276,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.199329407097224, ""min_stop_pct"": 0.0041111033292606, ""max_hold"": 216, ""cooldown"": 8, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 37.85595573223649, ""rsi_long_min"": 44.724896365392134, ""rsi_long_max"": 73.73102187320679, ""relvol_min"": 1.3576095229089598, ""body_min"": 0.36168007663867346, ""close_loc_min"": 0.8602581817764869, ""wick_min"": 0.35849437675721524, ""eff_min"": 0.21824801372151975, ""chop_max"": 65.9812506144053, ""atr_rank_min"": 0.2280066124999668, ""vwap_dev_max"": 2.6974594852181704, ""pull_idx"": 6, ""sweep_idx"": 0, ""retest_idx"": 16, ""trail_trigger"": 2.1490890331735155, ""trail_lock"": 2.090284989848471}"
185,2.318969477176438,False,流动性扫单反转,双向,16.0,0.5625,1.2811517111106363,13.0,0.38461538461538464,1.2680955737270498,3.5760483492856086,3.722038477016109,5.0,0.6,1.057208922435501,1.452968148600896,11.0,0.5454545454545454,1.3931174729369862,4.166373693383524,"{""family_mask"": 2, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.718763675000356, ""min_stop_pct"": 0.004174729529660666, ""max_hold"": 288, ""cooldown"": 28, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 36.67603759297555, ""rsi_long_min"": 49.61805828126022, ""rsi_long_max"": 62.62595403360765, ""relvol_min"": 0.8233640946450674, ""body_min"": 0.6376562954833769, ""close_loc_min"": 0.6418537102368416, ""wick_min"": 0.3845718561378447, ""eff_min"": 0.31987961572008805, ""chop_max"": 64.46605886351136, ""atr_rank_min"": 0.7206043231294638, ""vwap_dev_max"": 1.792101341137407, ""pull_idx"": 6, ""sweep_idx"": 1, ""retest_idx"": 12, ""trail_trigger"": 1.7198044264167094, ""trail_lock"": 1.550944213122218}"
186,0.43603222271258346,False,三结构组合,双向,18.0,0.5555555555555556,1.468649322175378,15.0,0.4666666666666667,1.1509873526588539,8.237098631447068,2.4462762547278354,7.0,0.42857142857142855,1.5031868280799443,0.623519231254088,11.0,0.6363636363636364,1.4551544351080659,7.545185013297949,"{""family_mask"": 7, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 2.2823398111084967, ""min_stop_pct"": 0.004482548095514814, ""max_hold"": 576, ""cooldown"": 42, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 29.726305230538323, ""rsi_long_min"": 43.96141044803403, ""rsi_long_max"": 59.31647109903819, ""relvol_min"": 0.7556571671684352, ""body_min"": 0.2797035827933304, ""close_loc_min"": 0.7652200210135145, ""wick_min"": 0.3295559651197815, ""eff_min"": 0.33170055355365247, ""chop_max"": 47.02697685894024, ""atr_rank_min"": 0.5674781723954804, ""vwap_dev_max"": 2.1776585924075915, ""pull_idx"": 8, ""sweep_idx"": 1, ""retest_idx"": 16, ""trail_trigger"": 1.7503466321096586, ""trail_lock"": 1.5937487810718858}"
187,-0.3781144245415362,False,三结构组合,双向,17.0,0.5294117647058824,1.6139782365552824,16.0,0.375,1.6958009469186215,8.311046972207706,3.7235112596160587,9.0,0.4444444444444444,1.4507508732604193,0.9966098454804522,8.0,0.625,1.7445055778185945,7.102836536477783,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.010801410443499, ""min_stop_pct"": 0.004159657948255294, ""max_hold"": 432, ""cooldown"": 48, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 0, ""adx_min"": 31.807331867657755, ""rsi_long_min"": 42.604981598331264, ""rsi_long_max"": 70.40402618560248, ""relvol_min"": 1.5710220355881983, ""body_min"": 0.6323240954589983, ""close_loc_min"": 0.7321108721195134, ""wick_min"": 0.35775148642129456, ""eff_min"": 0.19888618759908452, ""chop_max"": 63.31440068474605, ""atr_rank_min"": 0.165453180751393, ""vwap_dev_max"": 2.5617134539683395, ""pull_idx"": 4, ""sweep_idx"": 1, ""retest_idx"": 16, ""trail_trigger"": 2.155154502179815, ""trail_lock"": 1.6830546626719023}"
188,-0.5703627918608163,False,三结构组合,双向,19.0,0.5263157894736842,1.590254114883986,19.0,0.3684210526315789,1.4537875841099435,6.292832872694877,3.7165743467469454,9.0,0.4444444444444444,1.487402539548543,1.176496608111592,10.0,0.6,1.6586700693363228,7.376440248042076,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 0.8762451316930608, ""min_stop_pct"": 0.0041940058782096844, ""max_hold"": 576, ""cooldown"": 10, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 30.071436631771718, ""rsi_long_min"": 44.648705609100205, ""rsi_long_max"": 70.03228707456955, ""relvol_min"": 1.1319663286487434, ""body_min"": 0.6956409010282099, ""close_loc_min"": 0.7103656974143409, ""wick_min"": 0.45929662976725083, ""eff_min"": 0.21871705550692042, ""chop_max"": 51.301690055164045, ""atr_rank_min"": 0.2383552398081719, ""vwap_dev_max"": 2.5724930002365327, ""pull_idx"": 3, ""sweep_idx"": 1, ""retest_idx"": 7, ""trail_trigger"": 2.142695997279231, ""trail_lock"": 1.7636084726363497}"
189,-1.4462050464625236,False,三结构组合,双向,21.0,0.5238095238095238,1.5672515058000187,26.0,0.34615384615384615,1.5968766623056965,5.747689947302451,2.4686059319675877,9.0,0.4444444444444444,1.4747599306972252,1.109526559016764,12.0,0.5833333333333334,1.620023524991784,7.826166814137467,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.9082631871305165, ""min_stop_pct"": 0.004279984819364518, ""max_hold"": 288, ""cooldown"": 30, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 17.20445390427914, ""rsi_long_min"": 44.284959380107054, ""rsi_long_max"": 73.48806160313302, ""relvol_min"": 0.9435654598465963, ""body_min"": 0.4278586901697251, ""close_loc_min"": 0.8577730390209051, ""wick_min"": 0.36832880421604025, ""eff_min"": 0.3408313874012573, ""chop_max"": 51.11808948911727, ""atr_rank_min"": 0.4898881557757856, ""vwap_dev_max"": 2.2530112571458085, ""pull_idx"": 6, ""sweep_idx"": 0, ""retest_idx"": 13, ""trail_trigger"": 2.2081935311252403, ""trail_lock"": 1.8055112393375732}"
190,-5.557153875581889,False,三结构组合,双向,16.0,0.5625,1.280557830831562,12.0,0.5833333333333334,1.2796204207620139,10.660217817624458,2.8536738071472674,6.0,0.5,1.279881912134161,1.062135730221153,10.0,0.6,1.2808659776464446,4.662460414738943,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 1.2345506145893748, ""min_stop_pct"": 0.00378079788811049, ""max_hold"": 288, ""cooldown"": 55, ""session_start"": 3, ""session_end"": 12, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 24.537100888347517, ""rsi_long_min"": 55.344309626384415, ""rsi_long_max"": 71.67864979533154, ""relvol_min"": 1.0784231042823644, ""body_min"": 0.3907511744922397, ""close_loc_min"": 0.6063340636223932, ""wick_min"": 0.2880377402060888, ""eff_min"": 0.29975537526246837, ""chop_max"": 59.208098168797974, ""atr_rank_min"": 0.4655343176006945, ""vwap_dev_max"": 2.431755199553555, ""pull_idx"": 2, ""sweep_idx"": 1, ""retest_idx"": 10, ""trail_trigger"": 1.8840189986300129, ""trail_lock"": 1.6553504116546973}"
191,-9.191591253604884,False,扫单反转+突破回踩,双向,19.0,0.5263157894736842,1.5866875568074459,21.0,0.5714285714285714,1.3300986419799343,16.997857018284176,3.6862299140231185,9.0,0.4444444444444444,1.419723977344542,0.8342348007605171,10.0,0.6,1.6978297867228072,7.605055197854964,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.0535077592789646, ""min_stop_pct"": 0.004379324443766697, ""max_hold"": 576, ""cooldown"": 32, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 25.821117218424224, ""rsi_long_min"": 50.377020221425774, ""rsi_long_max"": 66.47919961391064, ""relvol_min"": 1.2997961560493292, ""body_min"": 0.6608885630651935, ""close_loc_min"": 0.767119223494534, ""wick_min"": 0.4143120221537996, ""eff_min"": 0.23827753861966988, ""chop_max"": 56.65492821052521, ""atr_rank_min"": 0.30590040226679965, ""vwap_dev_max"": 2.8800976452895855, ""pull_idx"": 4, ""sweep_idx"": 0, ""retest_idx"": 7, ""trail_trigger"": 1.96885689253586, ""trail_lock"": 1.6310788122962876}"
192,-14.010339205398964,False,扫单反转+突破回踩,双向,15.0,0.6,1.347509975179462,13.0,0.38461538461538464,1.344613476425805,5.808666150246988,3.5855497866023143,7.0,0.42857142857142855,1.4119741740600784,0.28193120543808536,8.0,0.75,1.3149892161573378,7.04173583387808,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 1.371896553208651, ""min_stop_pct"": 0.005140485569134613, ""max_hold"": 576, ""cooldown"": 27, ""session_start"": 3, ""session_end"": 15, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 31.49763902696669, ""rsi_long_min"": 43.19675290386661, ""rsi_long_max"": 72.97539602962514, ""relvol_min"": 1.3124880450043688, ""body_min"": 0.5152066294406676, ""close_loc_min"": 0.6410465834753486, ""wick_min"": 0.3973097312926339, ""eff_min"": 0.20326643949299072, ""chop_max"": 49.76939964980346, ""atr_rank_min"": 0.11749405918154361, ""vwap_dev_max"": 2.633829875365318, ""pull_idx"": 3, ""sweep_idx"": 2, ""retest_idx"": 14, ""trail_trigger"": 1.7683412162790333, ""trail_lock"": 1.6498652427369778}"
193,-18.87058246241952,False,三结构组合,双向,23.0,0.5217391304347826,1.5316596628313552,26.0,0.4230769230769231,1.294114119669719,8.100768969049318,4.889721299585245,9.0,0.4444444444444444,1.4390572181267587,0.9239450434952623,14.0,0.5714285714285714,1.5777905321650596,8.095267033215581,"{""family_mask"": 7, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 1.6222534771089927, ""min_stop_pct"": 0.00451812563638792, ""max_hold"": 288, ""cooldown"": 55, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 20.840076517366725, ""rsi_long_min"": 46.12718606606157, ""rsi_long_max"": 65.81013764205248, ""relvol_min"": 0.8667550947952141, ""body_min"": 0.5768566734866944, ""close_loc_min"": 0.7226978657578982, ""wick_min"": 0.3456836456226613, ""eff_min"": 0.23562189108858833, ""chop_max"": 56.62732988885921, ""atr_rank_min"": 0.3236662643847072, ""vwap_dev_max"": 2.488488584428076, ""pull_idx"": 0, ""sweep_idx"": 1, ""retest_idx"": 4, ""trail_trigger"": 1.9777974702250234, ""trail_lock"": 1.6398895866491563}"
194,-19.504083451220538,False,扫单反转+突破回踩,双向,17.0,0.5294117647058824,1.367321403067425,19.0,0.3684210526315789,1.384424262419423,2.2812517394988445,3.4120435607089847,6.0,0.5,1.3667911368069663,1.2511037604205206,11.0,0.5454545454545454,1.3675746121050367,3.6450404189570964,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 2.350875564598641, ""min_stop_pct"": 0.007327354994999502, ""max_hold"": 576, ""cooldown"": 34, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 17.18944221822532, ""rsi_long_min"": 49.217777323999876, ""rsi_long_max"": 71.17355568817896, ""relvol_min"": 0.893894274962538, ""body_min"": 0.360265142270216, ""close_loc_min"": 0.6919584301871111, ""wick_min"": 0.4120458589483138, ""eff_min"": 0.23183495085325573, ""chop_max"": 49.14916747281419, ""atr_rank_min"": 0.4427368672289703, ""vwap_dev_max"": 2.5264518594729406, ""pull_idx"": 8, ""sweep_idx"": 2, ""retest_idx"": 3, ""trail_trigger"": 1.7690827498141017, ""trail_lock"": 1.6911089941798072}"
195,-21.370547134533865,False,三结构组合,双向,15.0,0.5333333333333333,1.366437700182103,10.0,0.3,1.4728551522475002,1.9519980786819013,3.8890436610302968,6.0,0.5,1.468064329380065,1.820322613129938,9.0,0.5555555555555556,1.3072960596967447,3.184134835982207,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.2, ""sl_atr"": 2.1153802968018534, ""min_stop_pct"": 0.0033808503810671773, ""max_hold"": 288, ""cooldown"": 32, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 18.319850702092268, ""rsi_long_min"": 43.43341443146143, ""rsi_long_max"": 68.88310659922209, ""relvol_min"": 0.8185082106835786, ""body_min"": 0.6427315761087022, ""close_loc_min"": 0.6027832807228349, ""wick_min"": 0.5116045928574245, ""eff_min"": 0.42851071674103614, ""chop_max"": 61.1168081229408, ""atr_rank_min"": 0.19802966678090245, ""vwap_dev_max"": 2.609276583868301, ""pull_idx"": 0, ""sweep_idx"": 1, ""retest_idx"": 6, ""trail_trigger"": 1.9911431139238804, ""trail_lock"": 1.5416984459709893}"
